Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,product description (product.metafields.custom.product_description),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
motivational-draft-page,Motivational Draft Page,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",false,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,draft
motivational-draft-page,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
motivational-draft-page,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
motivational-draft-page,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
motivational-draft-page,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
motivational-draft-page,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
bathroom,Bathroom,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_bathroom.png?v=1693280001,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
bathroom,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_bathroom.png?v=1693280001,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
bathroom,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_bathroom.png?v=1693280001,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
bathroom,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_bathroom.png?v=1693280001,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
bathroom,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
bathroom,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
bartender,Bartender,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_bartender.png?v=1693279960,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
bartender,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_bartender.png?v=1693279960,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
bartender,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_bartender.png?v=1693279960,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
bartender,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_bartender.png?v=1693279960,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
bartender,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
bartender,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
barber,Barber,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_barber.png?v=1693279910,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
barber,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_barber.png?v=1693279910,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
barber,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_barber.png?v=1693279910,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
barber,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_barber.png?v=1693279910,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
barber,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
barber,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
definitions-draft-page-1,Definitions Draft Page,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",false,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,draft
definitions-draft-page-1,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
definitions-draft-page-1,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
definitions-draft-page-1,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
definitions-draft-page-1,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
definitions-draft-page-1,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
misc-default-page,Misc Draft Page,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",false,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,S-MT-,2267.96185,,0,continue,manual,139.00,189.00,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,draft
misc-default-page,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,S-WD-,2267.96185,,0,continue,manual,179.00,239.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
misc-default-page,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,M-MT-,6803.88555,,0,continue,manual,309.00,389.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
misc-default-page,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,M-WD-,6803.88555,,0,continue,manual,359.00,429.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
misc-default-page,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,L-MT-,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
misc-default-page,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,L-WD-,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
jeep,Jeep,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Car Brands,"Art, Bathrooms, Classic, Decor, Exotic, Garage, Grand Cherokee, Home, Hypercar, Jeep, Mirror, Modern, Office, Sports Car, Supercar, Wall Art, Wrangler",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,S-MT-Jeep,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/products/Whitebackground_Mirror_jeep.png?v=1662061198,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
jeep,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,S-WD-Jeep,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/products/Officearea_Mirror_jeep.png?v=1662061198,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
jeep,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,M-MT-Jeep,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/products/Bathroom_Mirror_jeep.png?v=1662061198,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
jeep,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,M-WD-Jeep,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/products/Livingarea_Mirror_jeep.png?v=1662061198,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
jeep,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,L-MT-Jeep,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
jeep,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,L-WD-Jeep,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
